r,N
0.00020233,4.88671e-07
0.000202797,4.90883e-07
0.000203265,4.93106e-07
0.000203733,4.95338e-07
0.000204203,4.9758e-07
0.000204674,4.99832e-07
0.000205146,5.02095e-07
0.000205619,5.04367e-07
0.000206093,5.0665e-07
0.000206568,5.08943e-07
0.000207044,5.11247e-07
0.000207522,5.1356e-07
0.000208,5.15885e-07
0.00020848,5.18219e-07
0.00020896,5.20565e-07
0.000209442,5.2292e-07
0.000209925,5.25287e-07
0.000210409,5.27664e-07
0.000210894,5.30052e-07
0.000211381,5.3245e-07
0.000211868,5.3486e-07
0.000212356,5.3728e-07
0.000212846,5.39711e-07
0.000213337,5.42153e-07
0.000213829,5.44606e-07
0.000214322,5.4707e-07
0.000214816,5.49545e-07
0.000215311,5.52031e-07
0.000215808,5.54529e-07
0.000216305,5.57038e-07
0.000216804,5.59558e-07
0.000217304,5.62089e-07
0.000217805,5.64632e-07
0.000218307,5.67186e-07
0.00021881,5.69752e-07
0.000219315,5.72329e-07
0.000219821,5.74918e-07
0.000220327,5.77518e-07
0.000220835,5.80131e-07
0.000221345,5.82755e-07
0.000221855,5.8539e-07
0.000222367,5.88038e-07
0.000222879,5.90698e-07
0.000223393,5.93369e-07
0.000223908,5.96053e-07
0.000224424,5.98748e-07
0.000224942,6.01456e-07
0.000225461,6.04176e-07
0.00022598,6.06908e-07
0.000226501,6.09653e-07
0.000227024,6.1241e-07
0.000227547,6.15179e-07
0.000228072,6.17961e-07
0.000228598,6.20755e-07
0.000229125,6.23562e-07
0.000229653,6.26381e-07
0.000230183,6.29213e-07
0.000230713,6.32058e-07
0.000231245,6.34916e-07
0.000231778,6.37786e-07
0.000232313,6.40669e-07
0.000232848,6.43566e-07
0.000233385,6.46475e-07
0.000233923,6.49398e-07
0.000234463,6.52333e-07
0.000235003,6.55282e-07
0.000235545,6.58244e-07
0.000236088,6.6122e-07
0.000236633,6.64209e-07
0.000237178,6.67211e-07
0.000237725,6.70227e-07
0.000238273,6.73256e-07
0.000238823,6.76299e-07
0.000239373,6.79355e-07
0.000239925,6.82426e-07
