r,N
0.000318494,2.91865e-07
0.000319228,2.93213e-07
0.000319964,2.94566e-07
0.000320702,2.95926e-07
0.000321441,2.97293e-07
0.000322182,2.98665e-07
0.000322925,3.00044e-07
0.00032367,3.01429e-07
0.000324416,3.02821e-07
0.000325164,3.04219e-07
0.000325914,3.05623e-07
0.000326665,3.07034e-07
0.000327418,3.08452e-07
0.000328173,3.09876e-07
0.00032893,3.11306e-07
0.000329688,3.12744e-07
0.000330449,3.14187e-07
0.00033121,3.15638e-07
0.000331974,3.17095e-07
0.00033274,3.18559e-07
0.000333507,3.2003e-07
0.000334276,3.21507e-07
0.000335046,3.22992e-07
0.000335819,3.24483e-07
0.000336593,3.25981e-07
0.000337369,3.27486e-07
0.000338147,3.28998e-07
0.000338927,3.30517e-07
0.000339708,3.32042e-07
0.000340492,3.33575e-07
0.000341277,3.35115e-07
0.000342064,3.36663e-07
0.000342852,3.38217e-07
0.000343643,3.39778e-07
0.000344435,3.41347e-07
0.000345229,3.42923e-07
0.000346025,3.44506e-07
0.000346823,3.46097e-07
0.000347623,3.47694e-07
0.000348424,3.493e-07
0.000349228,3.50912e-07
0.000350033,3.52532e-07
0.00035084,3.5416e-07
0.000351649,3.55795e-07
0.00035246,3.57437e-07
0.000353272,3.59088e-07
0.000354087,3.60745e-07
0.000354903,3.62411e-07
0.000355722,3.64084e-07
0.000356542,3.65765e-07
0.000357364,3.67454e-07
0.000358188,3.6915e-07
0.000359014,3.70854e-07
0.000359841,3.72566e-07
0.000360671,3.74286e-07
0.000361503,3.76014e-07
0.000362336,3.7775e-07
0.000363172,3.79494e-07
0.000364009,3.81246e-07
0.000364848,3.83006e-07
0.00036569,3.84775e-07
0.000366533,3.86551e-07
0.000367378,3.88336e-07
0.000368225,3.90128e-07
0.000369074,3.9193e-07
0.000369925,3.93739e-07
0.000370778,3.95557e-07
0.000371633,3.97383e-07
0.00037249,3.99218e-07
0.000373349,4.01061e-07
0.000374209,4.02912e-07
0.000375072,4.04772e-07
0.000375937,4.06641e-07
0.000376804,4.08518e-07
0.000377673,4.10404e-07
0.000378543,4.12299e-07
0.000379416,4.14203e-07
0.000380291,4.16115e-07
0.000381168,4.18036e-07
0.000382047,4.19966e-07
0.000382928,4.21905e-07
0.00038381,4.23853e-07
0.000384695,4.25809e-07
0.000385582,4.27775e-07
0.000386471,4.2975e-07
0.000387363,4.31734e-07
0.000388256,4.33727e-07
