r,N
0.000248358,1.06281e-06
0.000248931,1.06772e-06
0.000249505,1.07265e-06
0.00025008,1.0776e-06
0.000250657,1.08257e-06
0.000251235,1.08757e-06
0.000251814,1.09259e-06
0.000252395,1.09764e-06
0.000252977,1.1027e-06
0.00025356,1.1078e-06
0.000254145,1.11291e-06
0.000254731,1.11805e-06
0.000255318,1.12321e-06
0.000255907,1.1284e-06
0.000256497,1.1336e-06
0.000257088,1.13884e-06
0.000257681,1.1441e-06
0.000258275,1.14938e-06
0.000258871,1.15468e-06
0.000259467,1.16002e-06
0.000260066,1.16537e-06
0.000260665,1.17075e-06
0.000261266,1.17616e-06
0.000261869,1.18159e-06
0.000262473,1.18704e-06
0.000263078,1.19252e-06
0.000263684,1.19803e-06
0.000264292,1.20356e-06
0.000264902,1.20911e-06
0.000265512,1.2147e-06
0.000266125,1.2203e-06
0.000266738,1.22594e-06
0.000267353,1.2316e-06
0.00026797,1.23728e-06
0.000268588,1.243e-06
0.000269207,1.24873e-06
0.000269828,1.2545e-06
0.00027045,1.26029e-06
0.000271073,1.26611e-06
0.000271698,1.27195e-06
0.000272325,1.27783e-06
0.000272953,1.28373e-06
0.000273582,1.28965e-06
0.000274213,1.29561e-06
0.000274845,1.30159e-06
0.000275479,1.3076e-06
0.000276114,1.31363e-06
0.000276751,1.3197e-06
0.000277389,1.32579e-06
0.000278028,1.33191e-06
0.000278669,1.33806e-06
0.000279312,1.34424e-06
0.000279956,1.35044e-06
0.000280601,1.35668e-06
0.000281248,1.36294e-06
0.000281897,1.36923e-06
0.000282547,1.37556e-06
0.000283198,1.38191e-06
0.000283851,1.38829e-06
0.000284506,1.3947e-06
0.000285162,1.40113e-06
0.000285819,1.4076e-06
0.000286478,1.4141e-06
0.000287139,1.42063e-06
0.000287801,1.42719e-06
0.000288464,1.43378e-06
0.000289129,1.4404e-06
0.000289796,1.44705e-06
0.000290464,1.45373e-06
0.000291134,1.46044e-06
0.000291805,1.46718e-06
0.000292478,1.47396e-06
0.000293152,1.48076e-06
0.000293828,1.4876e-06
0.000294506,1.49446e-06
0.000295185,1.50136e-06
0.000295865,1.5083e-06
0.000296548,1.51526e-06
0.000297231,1.52225e-06
0.000297917,1.52928e-06
0.000298604,1.53634e-06
0.000299292,1.54344e-06
0.000299982,1.55056e-06
0.000300674,1.55772e-06
0.000301367,1.56491e-06
0.000302062,1.57214e-06
0.000302758,1.57939e-06
0.000303456,1.58669e-06
0.000304156,1.59401e-06
0.000304857,1.60137e-06
0.00030556,1.60876e-06
0.000306265,1.61619e-06
0.000306971,1.62365e-06
0.000307679,1.63115e-06
0.000308388,1.63868e-06
0.000309099,1.64624e-06
0.000309812,1.65384e-06
0.000310526,1.66148e-06
0.000311242,1.66915e-06
0.00031196,1.67686e-06
0.000312679,1.6846e-06
0.0003134,1.69237e-06
0.000314123,1.70019e-06
0.000314847,1.70804e-06
0.000315573,1.71592e-06
0.000316301,1.72384e-06
0.00031703,1.7318e-06
